ClosestActiveMoleDistanceX;ClosestActiveMoleDistanceY;ControllerAimAssistState;ControllerHover;ControllerName;ControllerOffset;ControllerSmoothed;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DualTask;Email;Event;EventType;EyePatch;Framecount;GameDuration;GameId;GameMessage;GameSpeed;GameState;GameTimeLeft;GameTimeSpent;GeometricMirror;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;HideWall;HideWallAmount;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;LastShotControllerRawPointingDirectionX;LastShotControllerRawPointingDirectionY;LastShotControllerRawPointingDirectionZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;MirrorEffect;MoleActivatedDuration;MoleId;MoleIndexX;MoleIndexY;MoleLifeTime;MoleNormalizedIndexX;MoleNormalizedIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;MoleSize;MoleSpawnOrder;MoleSurfaceHitLocationX;MoleSurfaceHitLocationY;MoleType;MotorSpaceCenterPositionX;MotorSpaceCenterPositionY;MotorSpaceCenterPositionZ;MotorSpaceGainX;MotorSpaceGainY;MotorSpaceHeight;MotorSpaceMultiplier;MotorSpaceName;MotorSpaceWidth;ParticipantId;PatternSegmentID;PatternSegmentLabel;PlayedPattern;PointerShootOrder;PrismOffset;PupilTime;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerMain;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;SessionID;TestId;TimeSinceLastEvent;Timestamp;UnityToPupilTimeOffset;WallBoundsXMax;WallBoundsXMin;WallBoundsYMax;WallBoundsYMin;WallBoundsZMax;WallBoundsZMin;WallCenterX;WallCenterY;WallCenterZ;WallColumnCount;WallCurveRatioX;WallCurveRatioY;WallRowCount;WallSizeX;WallSizeY;WallSizeZ
NULL;NULL;None;NULL;Controller (right);0;True;0401;4;1;-1.1484;-2.3309;5.9608;-1.1484;-0.4809;6.5108;False;anonymous;Mole Expired;MoleEvent;None;6294;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;417.9494;25.55063;False;0.0142;1.2269;-0.2021;347.4594;359.2211;0.8374;0.0313;0.0313;0.0041;None;-1;NULL;NULL;NULL;-0.08531674;0.4869126;0.8692739;0.0000;0.0000;0.0000;-0.2797;1.0618;0.3388;326.7148;357.7909;351.6266;0.0000;0.0000;0.0000;False;5.0000;0401;4;1;5.0000;0.3750;0.0000;-1.1484;-2.3309;5.9608;-1.1484;-0.4809;6.5108;0.6887;0005;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;6;0;270237.575744;0.0000;0.0000;0.0000;1.0670;2.8947;6.3495;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2775;1.0615;0.3304;330.8622;354.3945;6.5967;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0437;2023-01-24 13:25:05.3823;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0902;9;2;4.5757;-1.1690;5.9538;4.5757;0.6810;6.5038;False;anonymous;Mole Spawned;MoleEvent;None;6294;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;417.9494;25.55063;False;0.0142;1.2269;-0.2021;347.4594;359.2211;0.8374;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;-0.08531674;0.4869126;0.8692739;0.0000;0.0000;0.0000;-0.2797;1.0618;0.3388;326.7148;357.7909;351.6266;0.0000;0.0000;0.0000;False;NULL;0902;9;2;5.0000;1.0000;0.2500;4.5757;-1.1690;5.9538;4.5757;0.6810;6.5038;0.6860;0009;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;6;0;270237.582913;0.0000;0.0000;0.0000;1.0670;2.8947;6.3495;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2775;1.0615;0.3304;330.8622;354.3945;6.5967;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:25:05.3903;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0102;1;2;-4.5757;-1.1690;5.9538;-4.5757;0.6810;6.5038;False;anonymous;Mole Spawned;MoleEvent;None;6294;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;417.9494;25.55063;False;0.0142;1.2269;-0.2021;347.4594;359.2211;0.8374;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;-0.08531674;0.4869126;0.8692739;0.0000;0.0000;0.0000;-0.2797;1.0618;0.3388;326.7148;357.7909;351.6266;0.0000;0.0000;0.0000;False;NULL;0102;1;2;5.0000;0.0000;0.2500;-4.5757;-1.1690;5.9538;-4.5757;0.6810;6.5038;0.6860;0009;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;6;0;270237.590014;0.0000;0.0000;0.0000;1.0670;2.8947;6.3495;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2775;1.0615;0.3304;330.8622;354.3945;6.5967;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:25:05.3973;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;6294;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;417.9057;25.59433;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;-0.08531674;0.4869126;0.8692739;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;6;0;270237.612913;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:25:05.4173;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;604;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;6322;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;416.947;26.55298;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;-0.08531674;0.4869126;0.8692739;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;6;0;270238.549756;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.9587;2023-01-24 13:25:06.3550;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;902;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;6324;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;416.8836;26.61636;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;-0.08531674;0.4869126;0.8692739;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;6;0;270238.615147;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0634;2023-01-24 13:25:06.4200;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;6349;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;416.0878;27.41223;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;0.3358832;0.2610533;0.9050048;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;NULL;0;270239.452507;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.7958;2023-01-24 13:25:07.2581;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0902;9;2;4.5757;-1.1690;5.9538;4.5757;0.6810;6.5038;False;anonymous;Mole Hit;MoleEvent;None;6349;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;416.0878;27.41223;False;-0.0030;1.2055;-0.1907;359.2719;352.4468;0.9073;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;0.3358832;0.2610533;0.9050048;0.0000;0.0000;0.0000;-0.4584;0.9248;0.3187;339.5448;336.1276;353.5678;0.0000;0.0000;0.0000;False;1.8616;0902;9;2;5.0000;1.0000;0.2500;4.5757;-1.1690;5.9538;4.5757;0.6810;6.5038;0.6860;0009;-0.1842;0.0547;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;7;0;270239.45883;0.0000;0.0000;0.0000;4.3915;0.7357;6.3331;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.4566;0.9328;0.3054;344.8674;20.3619;357.7116;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:25:07.2661;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;6350;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;416.0047;27.4953;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;0.3358832;0.2610533;0.9050048;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;7;0;270239.500275;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0831;2023-01-24 13:25:07.3052;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;6354;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;415.8647;27.63535;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;-0.3578473;0.3604223;0.8614181;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;NULL;0;270239.637205;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.1401;2023-01-24 13:25:07.4423;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (left);0;True;0102;1;2;-4.5757;-1.1690;5.9538;-4.5757;0.6810;6.5038;False;anonymous;Mole Hit;MoleEvent;None;6354;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;415.8647;27.63535;False;0.0162;1.2053;-0.1913;359.2709;2.4586;2.4321;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;-0.3578473;0.3604223;0.8614181;0.0000;0.0000;0.0000;-0.4519;0.9296;0.3195;338.8739;337.4412;352.7166;0.0000;0.0000;0.0000;False;2.0848;0102;1;2;5.0000;0.0000;0.2500;-4.5757;-1.1690;5.9538;-4.5757;0.6810;6.5038;0.6860;0009;0.2308;-0.0155;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;6;0;270239.642635;0.0000;0.0000;0.0000;4.4567;0.7067;6.3214;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.4601;0.9316;0.3039;345.0708;20.6244;357.5750;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:25:07.4503;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (left);0;True;0605;6;5;1.1484;2.3309;5.9608;1.1484;4.1809;6.5108;False;anonymous;Mole Expired;MoleEvent;None;6355;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;415.8647;27.63535;False;0.0171;1.2053;-0.1914;359.2640;2.8365;2.4732;0.0068;0.3779;0.0411;None;-1;NULL;NULL;NULL;-0.3578473;0.3604223;0.8614181;0.0000;0.0000;0.0000;-0.4519;0.9296;0.3195;338.8739;337.4412;352.7166;0.0000;0.0000;0.0000;False;5.0000;0605;6;5;5.0000;0.6250;1.0000;1.1484;2.3309;5.9608;1.1484;4.1809;6.5108;0.6887;0006;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;6;0;270239.672106;0.0000;0.0000;0.0000;4.4789;0.7106;6.3190;0.0000;0.0000;0.0000;False;0.0016;0.0002;0.0008;0.4617;0.9315;0.3030;345.1819;20.8188;357.4772;0.1111;0.1944;0.0977;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0462;2023-01-24 13:25:07.4803;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (left);0;True;0703;7;3;2.2949;0.0000;5.9908;2.2949;1.8500;6.5408;False;anonymous;Mole Spawned;MoleEvent;None;6355;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;415.8647;27.63535;False;0.0171;1.2053;-0.1914;359.2640;2.8365;2.4732;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;-0.3578473;0.3604223;0.8614181;0.0000;0.0000;0.0000;-0.4519;0.9296;0.3195;338.8739;337.4412;352.7166;0.0000;0.0000;0.0000;False;NULL;0703;7;3;5.0000;0.7500;0.5000;2.2949;0.0000;5.9908;2.2949;1.8500;6.5408;0.6841;0010;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;6;0;270239.679744;0.0000;0.0000;0.0000;4.4789;0.7106;6.3190;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.4617;0.9315;0.3030;345.1819;20.8188;357.4772;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:25:07.4873;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (left);0;True;0303;3;3;-2.2949;0.0000;5.9908;-2.2949;1.8500;6.5408;False;anonymous;Mole Spawned;MoleEvent;None;6355;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;415.8647;27.63535;False;0.0171;1.2053;-0.1914;359.2640;2.8365;2.4732;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;-0.3578473;0.3604223;0.8614181;0.0000;0.0000;0.0000;-0.4519;0.9296;0.3195;338.8739;337.4412;352.7166;0.0000;0.0000;0.0000;False;NULL;0303;3;3;5.0000;0.2500;0.5000;-2.2949;0.0000;5.9908;-2.2949;1.8500;6.5408;0.6841;0010;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;6;0;270239.687146;0.0000;0.0000;0.0000;4.4789;0.7106;6.3190;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.4617;0.9315;0.3030;345.1819;20.8188;357.4772;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:25:07.4953;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (left);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;6355;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;415.8184;27.68158;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;-0.3578473;0.3604223;0.8614181;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;6;0;270239.711966;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:25:07.5173;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;102;Controller (left);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;6369;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;415.2987;28.20132;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;-0.3578473;0.3604223;0.8614181;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;6;0;270240.203174;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.5197;2023-01-24 13:25:08.0077;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;303;Controller (left);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;6371;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;415.2311;28.26889;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;-0.3578473;0.3604223;0.8614181;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;6;0;270240.272201;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0676;2023-01-24 13:25:08.0767;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;6382;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;414.8305;28.66946;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;-0.1427934;0.4745204;0.8685853;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;NULL;0;270240.675157;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.4006;2023-01-24 13:25:08.4804;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (left);0;True;0303;3;3;-2.2949;0.0000;5.9908;-2.2949;1.8500;6.5408;False;anonymous;Mole Hit;MoleEvent;None;6382;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;414.8305;28.66946;False;0.0125;1.2107;-0.2026;356.0989;0.1156;1.0990;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;-0.1427934;0.4745204;0.8685853;0.0000;0.0000;0.0000;-0.3379;1.0021;0.3374;331.6719;350.6642;350.3769;0.0000;0.0000;0.0000;False;1.0340;0303;3;3;5.0000;0.2500;0.5000;-2.2949;0.0000;5.9908;-2.2949;1.8500;6.5408;0.6841;0010;0.1004;0.0447;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D2-5 Mirror Therapy;7;0;270240.680257;0.0000;0.0000;0.0000;2.4027;1.8879;6.3330;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.3476;1.0013;0.3165;335.2014;4.4531;3.5288;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:25:08.4874;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
