ControllerAimAssistState;ControllerHover;ControllerName;ControllerOffset;ControllerSmoothed;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DualTask;Email;Event;EventType;EyePatch;Framecount;GameDuration;GameId;GameSpeed;GameState;GameTimeLeft;GameTimeSpent;GeometricMirror;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;HideWall;HideWallAmount;LastShotControllerRawPointingDirectionX;LastShotControllerRawPointingDirectionY;LastShotControllerRawPointingDirectionZ;LeftControllerLaserPosTravelX;LeftControllerLaserPosTravelY;LeftControllerLaserPosTravelZ;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;MirrorEffect;MoleActivatedDuration;MoleId;MoleIndexX;MoleIndexY;MoleLifeTime;MoleNormalizedIndexX;MoleNormalizedIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;MoleSize;MoleSpawnOrder;MoleSurfaceHitLocationX;MoleSurfaceHitLocationY;MoleType;MotorSpaceCenterPositionX;MotorSpaceCenterPositionY;MotorSpaceCenterPositionZ;MotorSpaceGainX;MotorSpaceGainY;MotorSpaceHeight;MotorSpaceMultiplier;MotorSpaceName;MotorSpaceWidth;ParticipantId;PlayedPattern;PointerShootOrder;PrismOffset;PupilTime;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerMain;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;SessionID;TestId;TimeSinceLastEvent;Timestamp;UnityToPupilTimeOffset;WallBoundsXMax;WallBoundsXMin;WallBoundsYMax;WallBoundsYMin;WallBoundsZMax;WallBoundsZMin;WallCenterX;WallCenterY;WallCenterZ;WallColumnCount;WallCurveRatioX;WallCurveRatioY;WallRowCount;WallSizeX;WallSizeY;WallSizeZ
None;706;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;2465;180;20230201112249;Normal;Playing;174.3079;5.692093;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0944;2023-02-01 11:22:55.3354;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;706;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;2489;180;20230201112249;Normal;Playing;173.9388;6.061203;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.3691;2023-02-01 11:22:55.7039;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;2520;180;20230201112249;Normal;Playing;173.4791;6.520889;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.6081683;0.777836;0.1584386;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.4597;2023-02-01 11:22:56.1639;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;0906;9;6;3.3709;1.6269;4.5040;3.3709;3.4769;5.0540;False;anonymous;Mole Hit;MoleEvent;None;2520;180;20230201112249;Normal;Playing;173.4791;6.520889;False;0.0322;1.2457;-0.2632;353.5270;13.0905;3.5013;0.0000;0.0000;0.0000;None;-1;0.6081683;0.777836;0.1584386;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;1.5178;0906;9;6;4.0000;1.0000;0.8333;3.3709;1.6269;4.5040;3.3709;3.4769;5.0540;0.6488;0001;-0.0692;-0.0239;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;0;0;0;0.0000;0.0000;0.0000;3.3023;3.4531;4.9433;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.6656;1.3886;0.0512;308.9371;75.3980;314.8575;0.0000;0.0000;0.0000;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0000;2023-02-01 11:22:56.1699;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;2521;180;20230201112249;Normal;Playing;173.4508;6.549179;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.6081683;0.777836;0.1584386;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0283;2023-02-01 11:22:56.1929;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;906;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;DistractorLeft Mole Expired;MoleEvent;None;2550;180;20230201112249;Normal;Playing;172.9878;7.012161;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.6081683;0.777836;0.1584386;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;4.0000;0706;7;6;4.0000;0.7500;0.8333;1.8916;1.6269;5.4137;1.8916;3.4769;5.9637;0.7304;0000;NULL;NULL;DistractorLeft;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.4775;2023-02-01 11:22:56.6610;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;906;Controller (right);0;True;0407;4;7;-0.9727;2.3511;5.3442;-0.9727;4.2011;5.8942;False;anonymous;Mole Spawned;MoleEvent;None;2584;180;20230201112249;Normal;Playing;172.4821;7.517868;False;0.0211;1.2475;-0.2685;352.4391;3.2885;1.8295;0.0072;0.1132;0.0321;None;-1;0.6081683;0.777836;0.1584386;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;NULL;0407;4;7;4.0000;0.3750;1.0000;-0.9727;2.3511;5.3442;-0.9727;4.2011;5.8942;0.7479;0002;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;0;0;0;0.0343;0.0007;0.0153;2.0348;3.4727;5.7006;0.0000;0.0000;0.0000;False;0.0041;0.0007;0.0016;0.4640;1.3558;0.1663;306.2932;358.6967;10.7534;0.0202;358.4169;0.9738;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.5046;2023-02-01 11:22:57.1658;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;906;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;2643;180;20230201112249;Normal;Playing;171.5993;8.400742;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.6081683;0.777836;0.1584386;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.8694;2023-02-01 11:22:58.0433;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;2673;180;20230201112249;Normal;Playing;171.1423;8.857727;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.3975709;0.7512755;0.5268042;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.4570;2023-02-01 11:22:58.5004;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;0407;4;7;-0.9727;2.3511;5.3442;-0.9727;4.2011;5.8942;False;anonymous;Mole Hit;MoleEvent;None;2673;180;20230201112249;Normal;Playing;171.1423;8.857727;False;-0.0001;1.2483;-0.2724;352.5247;353.8406;5.6041;0.0000;0.0000;0.0000;None;-1;-0.3975709;0.7512755;0.5268042;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;1.3398;0407;4;7;4.0000;0.3750;1.0000;-0.9727;2.3511;5.3442;-0.9727;4.2011;5.8942;0.7479;0002;0.1125;-0.0499;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;1;0;0;0.0000;0.0000;0.0000;-0.8603;4.1512;5.7493;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.1231;1.4244;0.1985;311.2990;322.9587;29.9404;0.0000;0.0000;0.0000;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0000;2023-02-01 11:22:58.5064;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;2674;180;20230201112249;Normal;Playing;171.1179;8.882065;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.3975709;0.7512755;0.5268042;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;1;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0243;2023-02-01 11:22:58.5254;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;407;Controller (right);0;True;0304;3;4;-1.8916;0.0000;5.6730;-1.8916;1.8500;6.2230;False;anonymous;Mole Spawned;MoleEvent;None;2737;180;20230201112249;Normal;Playing;170.1793;9.820709;False;0.0162;1.2446;-0.2670;353.1941;358.1914;2.1795;0.1498;0.0387;0.0864;None;-1;-0.3975709;0.7512755;0.5268042;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;NULL;0304;3;4;4.0000;0.2500;0.5000;-1.8916;0.0000;5.6730;-1.8916;1.8500;6.2230;0.6272;0003;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;1;0;0;0.0176;0.0160;0.0062;0.1150;3.7241;5.9939;0.0000;0.0000;0.0000;False;0.0022;0.0018;0.0011;0.2410;1.3685;0.2207;319.8945;330.6846;45.1221;0.4664;0.5667;0.6610;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.9528;2023-02-01 11:22:59.4693;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;407;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;2791;180;20230201112249;Normal;Playing;169.3402;10.65979;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.3975709;0.7512755;0.5268042;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;1;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.8249;2023-02-01 11:23:00.3026;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;2821;180;20230201112249;Normal;Playing;168.8931;11.10686;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.6439569;0.3768889;0.6657885;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.4470;2023-02-01 11:23:00.7486;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;0304;3;4;-1.8916;0.0000;5.6730;-1.8916;1.8500;6.2230;False;anonymous;Mole Hit;MoleEvent;None;2821;180;20230201112249;Normal;Playing;168.8931;11.10686;False;0.0065;1.2447;-0.2606;354.9084;353.7733;2.1606;0.0000;0.0000;0.0000;None;-1;-0.6439569;0.3768889;0.6657885;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;1.2861;0304;3;4;4.0000;0.2500;0.5000;-1.8916;0.0000;5.6730;-1.8916;1.8500;6.2230;0.6272;0003;0.0295;0.0536;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;2;0;0;0.0000;0.0000;0.0000;-1.8621;1.9036;6.0356;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.0152;1.1898;0.2415;337.8589;315.9550;25.9241;0.0000;0.0000;0.0000;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0000;2023-02-01 11:23:00.7526;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;2822;180;20230201112249;Normal;Playing;168.8716;11.12836;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.6439569;0.3768889;0.6657885;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;2;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0215;2023-02-01 11:23:00.7706;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;304;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;DistractorLeft Mole Spawned;MoleEvent;None;2868;180;20230201112249;Normal;Playing;168.2099;11.7901;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.6439569;0.3768889;0.6657885;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;0207;2;7;4.0000;0.1250;1.0000;-2.7060;2.3511;4.7083;-2.7060;4.2011;5.2583;0.7730;0004;NULL;NULL;DistractorLeft;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;2;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.6773;2023-02-01 11:23:01.4397;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;304;Controller (right);0;True;0701;7;1;1.8916;-2.3511;5.1001;1.8916;-0.5011;5.6501;False;anonymous;Mole Spawned;MoleEvent;None;2999;180;20230201112249;Normal;Playing;166.2453;13.75465;False;0.0318;1.2420;-0.2577;355.2392;3.7632;0.3476;0.0043;0.0040;0.0797;None;-1;-0.6439569;0.3768889;0.6657885;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;NULL;0701;7;1;4.0000;0.7500;0.0000;1.8916;-2.3511;5.1001;1.8916;-0.5011;5.6501;0.7774;0005;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;2;0;0;0.0047;0.0155;0.0048;1.8648;3.1292;6.0231;0.0000;0.0000;0.0000;False;0.0007;0.0019;0.0009;0.4373;1.3088;0.2055;315.9618;5.4108;10.4592;0.1671;0.1949;0.2161;2a709e7d-0405-4a89-99a2-89cb901f7841;0;1.9666;2023-02-01 11:23:03.4073;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;304;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;3072;180;20230201112249;Normal;Playing;165.0955;14.90448;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.6439569;0.3768889;0.6657885;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;2;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;1.1321;2023-02-01 11:23:04.5462;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;3102;180;20230201112249;Normal;Playing;164.6202;15.37981;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.1655668;0.3156044;0.9343348;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.4753;2023-02-01 11:23:05.0209;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;0701;7;1;1.8916;-2.3511;5.1001;1.8916;-0.5011;5.6501;False;anonymous;Mole Hit;MoleEvent;None;3102;180;20230201112249;Normal;Playing;164.6202;15.37981;False;0.0279;1.2356;-0.2609;357.1158;5.6655;359.4097;0.0000;0.0000;0.0000;None;-1;0.1655668;0.3156044;0.9343348;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;1.6251;0701;7;1;4.0000;0.7500;0.0000;1.8916;-2.3511;5.1001;1.8916;-0.5011;5.6501;0.7774;0005;-0.0776;0.0715;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;3;0;0;0.0000;0.0000;0.0000;1.8143;-0.4296;5.5328;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.4462;0.9478;0.1483;341.6027;10.0487;6.3415;0.0000;0.0000;0.0000;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0000;2023-02-01 11:23:05.0249;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
